Date,Team,fuckYOIU,WinLoss,
2018/2/12,ORL,0.012717988,L,0.172203251
2018/2/12,CHI,0.061136529,W,0.827796749
2018/2/12,NOR,0.159869048,W,0.514139671
2018/2/12,DET,0.151075735,L,0.485860329
2018/2/12,PHX,0.052399325,L,0.154506519
2018/2/12,GSW,0.286740574,W,0.845493481
2018/2/12,NYK,0.077217867,L,0.691952191
2018/2/12,PHI,0.034376356,W,0.308047809
2018/2/12,SAS,0.092344682,L,0.31952917
2018/2/12,UTA,0.196657672,W,0.68047083
2018/2/13,SAC,0.017409278,W,0.353204425
2018/2/13,DAL,0.031880246,L,0.646795575
2018/2/13,SAS,0.092344682,L,0.414252238
2018/2/13,DEN,0.130574288,W,0.585747762
2018/2/13,ATL,0.094534583,L,0.330481819
2018/2/13,MIL,0.1915162,W,0.669518181
2018/2/13,HOU,0.281643176,W,0.502472564
2018/2/13,MIN,0.27887136,L,0.497527436
2018/2/13,CLE,0.159492904,W,0.326794418
2018/2/13,OKC,0.328559815,L,0.673205582
2018/2/13,MIA,0.226875694,L,0.539097834
2018/2/13,TOR,0.193967574,W,0.460902166
2018/2/14,LAC,0.189971829,W,0.603024382
2018/2/14,BOS,0.125059925,L,0.396975618
2018/2/14,IND,0.094338606,W,0.831474299
2018/2/14,BKN,0.019120831,L,0.168525701
2018/2/14,TOR,0.181795263,W,0.7709379
2018/2/14,CHI,0.054015252,L,0.2290621
2018/2/14,ATL,0.082795765,L,0.354022466
2018/2/14,DET,0.151075735,W,0.645977534
2018/2/14,SAC,0.02329079,L,0.07534443
2018/2/14,HOU,0.285833462,W,0.92465557
2018/2/14,OKC,0.303086032,W,0.733491349
2018/2/14,MEM,0.110124066,L,0.266508651
2018/2/14,LAL,0.130842449,L,0.416853777
2018/2/14,NOR,0.183038476,W,0.583146223
2018/2/14,WAS,0.150499772,W,0.56267198
2018/2/14,NYK,0.1169736,L,0.43732802
2018/2/14,CHA,0.206809816,W,0.78655126
2018/2/14,ORL,0.056122591,L,0.21344874
2018/2/14,MIA,0.226875694,L,0.863668293
2018/2/14,PHI,0.035812766,W,0.136331707
2018/2/14,GSW,0.332487073,L,0.699677795
2018/2/14,POR,0.142713191,W,0.300322205
2018/2/14,PHX,0.052899211,L,0.211972557
2018/2/14,UTA,0.196657672,W,0.788027443
2018/2/15,DEN,0.139113032,W,0.420752368
2018/2/15,MIL,0.1915162,L,0.579247632
2018/2/15,LAL,0.117611298,L,0.296636676
2018/2/15,MIN,0.27887136,W,0.703363324
2018/2/22,PHI,0.036872847,W,0.216777956
2018/2/22,CHI,0.133222155,L,0.783222044
2018/2/22,BKN,0.027869846,L,0.158724551
2018/2/22,CHA,0.147716388,W,0.841275449
2018/2/22,WAS,0.151639126,W,0.464744198
2018/2/22,CLE,0.174646015,L,0.535255802
2018/2/22,LAC,0.188267264,L,0.357097261
2018/2/22,GSW,0.338948384,W,0.642902739
2018/2/22,NYK,0.104679836,W,0.423126104
2018/2/22,ORL,0.142716472,L,0.576873896
2018/2/22,OKC,0.306299331,W,0.962499938
2018/2/22,SAC,0.011933761,L,0.037500062
2018/2/23,SAS,0.12334829,L,0.43671007
2018/2/23,DEN,0.159100636,W,0.56328993
2018/2/23,BOS,0.099891255,W,0.398025475
2018/2/23,DET,0.151075735,L,0.601974525
2018/2/23,MIN,0.335335714,L,0.541477143
2018/2/23,HOU,0.283962289,W,0.458522857
2018/2/23,ATL,0.074838125,L,0.443334871
2018/2/23,IND,0.09396909,W,0.556665129
2018/2/23,DAL,0.03118417,L,0.142900866
2018/2/23,LAL,0.187038232,W,0.857099134
2018/2/23,CLE,0.159358561,W,0.591350037
2018/2/23,MEM,0.110124066,L,0.408649963
2018/2/23,MIA,0.226875694,L,0.553471216
2018/2/23,NOR,0.183038476,W,0.446528784
2018/2/23,LAC,0.187783287,W,0.802189911
2018/2/23,PHX,0.046305031,L,0.197810089
2018/2/23,MIL,0.168993652,W,0.46594945
2018/2/23,TOR,0.193693013,L,0.53405055
2018/2/23,POR,0.102671361,W,0.380824998
2018/2/23,UTA,0.166931111,L,0.619175002
2018/2/23,CHA,0.206187459,W,0.607834766
2018/2/23,WAS,0.133028839,L,0.392165234
2018/2/24,OKC,0.303086032,L,0.472071316
2018/2/24,GSW,0.338948384,W,0.527928684
2018/2/24,MEM,0.077104979,L,0.265351818
2018/2/24,MIA,0.213471433,W,0.734648182
2018/2/24,CHI,0.026989716,L,0.17397443
2018/2/24,MIN,0.128146394,W,0.82602557
2018/2/24,BOS,0.104403043,W,0.47464838
2018/2/24,NYK,0.115555663,L,0.52535162
2018/2/24,ORL,0.014513539,L,0.288501721
2018/2/24,PHI,0.035793056,W,0.711498279
2018/2/24,POR,0.102671361,W,0.689178731
2018/2/24,PHX,0.046305031,L,0.310821269
2018/2/24,LAL,0.130623282,W,0.913306218
2018/2/24,SAC,0.012399156,L,0.086693782
2018/2/24,DAL,0.035787007,L,0.17653581
2018/2/24,UTA,0.166931111,W,0.82346419
2018/2/25,DET,0.139062406,L,0.484911746
2018/2/25,CHA,0.147716388,W,0.515088254
2018/2/25,SAS,0.128445327,W,0.423596461
2018/2/25,CLE,0.174780358,L,0.576403539
2018/2/25,HOU,0.282806206,W,0.640299147
2018/2/25,DEN,0.158872043,L,0.359700853
2018/2/25,NOR,0.159869048,W,0.472996206
2018/2/25,MIL,0.178123194,L,0.527003794
2018/2/25,PHI,0.036872847,L,0.217024609
2018/2/25,WAS,0.133028839,W,0.782975391
2018/2/26,LAL,0.130842449,W,0.782137138
2018/2/26,ATL,0.036445924,L,0.217862862
2018/2/26,MEM,0.077104979,L,0.388286235
2018/2/26,BOS,0.121472699,W,0.611713765
2018/2/26,CHI,0.042325522,L,0.725827219
2018/2/26,BKN,0.015987973,W,0.274172781
2018/2/26,IND,0.091493,L,0.741595147
2018/2/26,DAL,0.031880246,W,0.258404853
2018/2/26,PHX,0.056456519,L,0.235731518
2018/2/26,NOR,0.183038476,W,0.764268482
2018/2/26,GSW,0.343957755,W,0.748526032
2018/2/26,NYK,0.115555663,L,0.251473968
2018/2/26,ORL,0.014513539,L,0.042304479
2018/2/26,OKC,0.328559815,W,0.957695521
2018/2/26,MIN,0.266197824,W,0.955096192
2018/2/26,SAC,0.01251528,L,0.044903808
2018/2/26,DET,0.139062406,L,0.416141506
2018/2/26,TOR,0.195108553,W,0.583858494
2018/2/26,HOU,0.282806206,W,0.636620614
2018/2/26,UTA,0.161424156,L,0.363379386
2018/2/27,CHI,0.026989716,L,0.155038692
2018/2/27,CHA,0.147094031,W,0.844961308
2018/2/27,BKN,0.023359262,L,0.115951048
2018/2/27,CLE,0.178098701,W,0.884048952
2018/2/27,LAC,0.188146036,W,0.509989776
2018/2/27,DEN,0.180775156,L,0.490010224
2018/2/27,PHI,0.036872847,L,0.161890816
2018/2/27,MIA,0.190890826,W,0.838109184
2018/2/27,WAS,0.154660194,W,0.464747339
2018/2/27,MIL,0.178123194,L,0.535252661
2018/2/27,SAC,0.02361179,L,0.141961777
2018/2/27,POR,0.142713191,W,0.858038223
2018/2/28,IND,0.091489695,L,0.715122933
2018/2/28,ATL,0.036445924,W,0.284877067
2018/2/28,CHA,0.196279065,L,0.617711959
2018/2/28,BOS,0.121472699,W,0.382288041
2018/2/28,OKC,0.303086032,W,0.87530365
2018/2/28,DAL,0.043177841,L,0.12469635
2018/2/28,MIL,0.169093327,L,0.52745822
2018/2/28,DET,0.151488134,W,0.47254178
2018/2/28,HOU,0.282229051,W,0.628387602
2018/2/28,LAC,0.166903061,L,0.371612398
2018/2/28,PHX,0.048156818,W,0.345632878
2018/2/28,MEM,0.091172572,L,0.654367122
2018/2/28,TOR,0.181795263,W,0.560211677
2018/2/28,ORL,0.142716472,L,0.439788323
2018/2/28,NOR,0.159869048,W,0.839683017
2018/2/28,SAS,0.030523094,L,0.160316983
2018/2/28,GSW,0.343957755,W,0.721105707
2018/2/28,WAS,0.133028839,L,0.278894293
2018/3/1,PHI,0.036353392,W,0.191167108
2018/3/1,CLE,0.153812124,L,0.808832892
2018/3/1,LAL,0.140126693,W,0.407993779
2018/3/1,MIA,0.20332632,L,0.592006221
2018/3/1,MIN,0.33386705,L,0.700547402
2018/3/1,POR,0.142713191,W,0.299452598
2018/3/1,BKN,0.023359262,L,0.68164025
2018/3/1,SAC,0.010909932,W,0.31835975
2018/3/2,GSW,0.345227705,W,0.904510239
2018/3/2,ATL,0.036445924,L,0.095489761
2018/3/2,DAL,0.040762973,L,0.317127243
2018/3/2,CHI,0.087775252,W,0.682872757
2018/3/2,NYK,0.104679836,L,0.385443402
2018/3/2,LAC,0.166903061,W,0.614556598
2018/3/2,DEN,0.174486924,W,0.666969427
2018/3/2,MEM,0.087124654,L,0.333030573
2018/3/2,IND,0.091977532,W,0.338706334
2018/3/2,MIL,0.179577863,L,0.661293666
2018/3/2,DET,0.139062406,L,0.542547822
2018/3/2,ORL,0.117251232,W,0.457452178
2018/3/2,CHA,0.195445608,L,0.847320039
2018/3/2,PHI,0.035217659,W,0.152679961
2018/3/2,OKC,0.303086032,W,0.867469332
2018/3/2,PHX,0.046305031,L,0.132530668
2018/3/2,MIN,0.226427458,L,0.575626098
2018/3/2,UTA,0.166931111,W,0.424373902
2018/3/2,TOR,0.183877833,W,0.578732913
2018/3/2,WAS,0.133847025,L,0.421267087
2018/3/3,DEN,0.174486924,W,0.495059363
2018/3/3,CLE,0.177969644,L,0.504940637
2018/3/3,BOS,0.099891255,L,0.260232729
2018/3/3,HOU,0.283962289,W,0.739767271
2018/3/3,DET,0.139062406,L,0.389584792
2018/3/3,MIA,0.217887888,W,0.610415208
2018/3/3,MEM,0.067755554,L,0.366232803
2018/3/3,ORL,0.117251232,W,0.633767197
2018/3/3,OKC,0.28297077,L,0.602005992
2018/3/3,POR,0.187075664,W,0.397994008
2018/3/3,UTA,0.168148106,W,0.95034669
2018/3/3,SAC,0.008785331,L,0.04965331
2018/3/3,LAL,0.138005904,W,0.718414552
2018/3/3,SAS,0.054091964,L,0.281585448
2018/3/4,PHX,0.053521921,L,0.590652161
2018/3/4,ATL,0.037093037,W,0.409347839
2018/3/4,NOR,0.159869048,W,0.787861624
2018/3/4,DAL,0.043046087,L,0.212138376
2018/3/4,BKN,0.023359262,L,0.12359373
2018/3/4,LAC,0.165641119,W,0.87640627
2018/3/4,PHI,0.036352791,L,0.169634114
2018/3/4,MIL,0.177948392,W,0.830365886
2018/3/4,NYK,0.104679836,L,0.921903929
2018/3/4,SAC,0.008867609,W,0.078096071
2018/3/4,CHA,0.206187459,L,0.515622725
2018/3/4,TOR,0.193693013,W,0.484377275
2018/3/4,IND,0.091115628,W,0.398166165
2018/3/4,WAS,0.137722571,L,0.601833835
2018/3/5,BOS,0.054542378,W,0.327189529
2018/3/5,CHI,0.112157266,L,0.672810471
2018/3/5,DET,0.139062406,L,0.457704026
2018/3/5,CLE,0.164763644,W,0.542295974
2018/3/5,MIL,0.168014936,L,0.625509442
2018/3/5,IND,0.10059002,W,0.374490558
2018/3/5,POR,0.100697826,W,0.374610133
2018/3/5,LAL,0.168109174,L,0.625389867
2018/3/5,PHX,0.051616491,L,0.201282823
2018/3/5,MIA,0.204821142,W,0.798717177
2018/3/5,MEM,0.094832866,L,0.635467447
2018/3/5,SAS,0.054400374,W,0.364532553
2018/3/5,ORL,0.022722348,L,0.119809828
2018/3/5,UTA,0.166931111,W,0.880190172
2018/3/6,PHI,0.034560454,W,0.192622462
2018/3/6,CHA,0.14486023,L,0.807377538
2018/3/6,DEN,0.174486924,L,0.802116989
2018/3/6,DAL,0.043046087,W,0.197883011
2018/3/6,BKN,0.023359262,L,0.064978501
2018/3/6,GSW,0.336132906,W,0.935021499
2018/3/6,NOR,0.159869048,W,0.491133809
2018/3/6,LAC,0.165641119,L,0.508866191
2018/3/6,HOU,0.28335583,W,0.473222671
2018/3/6,OKC,0.315423238,L,0.526777329
2018/3/6,NYK,0.104212012,L,0.356294555
2018/3/6,POR,0.188276353,W,0.643705445
2018/3/6,ATL,0.065936027,L,0.253044922
2018/3/6,TOR,0.194634413,W,0.746955078
2018/3/6,MIA,0.211145814,L,0.605085128
2018/3/6,WAS,0.137806432,W,0.394914872
2018/3/7,MEM,0.100230079,L,0.465278288
2018/3/7,CHI,0.115189556,W,0.534721712
2018/3/7,CLE,0.139217917,W,0.434402984
2018/3/7,DEN,0.181263115,L,0.565597016
2018/3/7,TOR,0.183877833,W,0.562688344
2018/3/7,DET,0.142906674,L,0.437311656
2018/3/7,UTA,0.220811432,W,0.688144957
2018/3/7,IND,0.10006781,L,0.311855043
2018/3/7,ORL,0.028555288,L,0.145198009
2018/3/7,LAL,0.168109174,W,0.854801991
2018/3/7,HOU,0.284231584,W,0.597937789
2018/3/7,MIL,0.191121521,L,0.402062211
2018/3/7,NOR,0.159869048,W,0.955154972
2018/3/7,SAC,0.007505936,L,0.044845028
2018/3/8,BKN,0.023303503,W,0.138576273
2018/3/8,CHA,0.14486023,L,0.861423727
2018/3/8,SAS,0.12334829,L,0.270907216
2018/3/8,GSW,0.331967341,W,0.729092784
2018/3/8,PHI,0.034598716,L,0.153502431
2018/3/8,MIA,0.190796515,W,0.846497569
2018/3/8,BOS,0.099891255,W,0.389747499
2018/3/8,MIN,0.156406105,L,0.610252501
2018/3/8,PHX,0.048156818,L,0.13245176
2018/3/8,OKC,0.315423238,W,0.86754824
2018/3/9,LAL,0.126178595,L,0.425366381
2018/3/9,DEN,0.170456496,W,0.574633619
2018/3/9,CHI,0.053678378,L,0.273054221
2018/3/9,DET,0.142906674,W,0.726945779
2018/3/9,ATL,0.065936027,L,0.391991458
2018/3/9,IND,0.102271788,W,0.608008542
2018/3/9,CLE,0.138897876,L,0.468481746
2018/3/9,LAC,0.157587264,W,0.531518254
2018/3/9,UTA,0.220811432,W,0.619583909
2018/3/9,MEM,0.135575215,L,0.380416091
2018/3/9,NYK,0.102774021,L,0.366105506
2018/3/9,MIL,0.177948392,W,0.633894494
2018/3/9,WAS,0.130566944,W,0.416341479
2018/3/9,NOR,0.183038476,L,0.583658521
2018/3/9,GSW,0.241643326,L,0.62916591
2018/3/9,POR,0.142425999,W,0.37083409
2018/3/9,ORL,0.040844066,L,0.822981309
2018/3/9,SAC,0.008785331,W,0.177018691
2018/3/9,HOU,0.28466976,L,0.60395208
2018/3/9,TOR,0.186675185,W,0.39604792
2018/3/10,PHX,0.052799023,L,0.277888184
2018/3/10,CHA,0.137201941,W,0.722111816
2018/3/10,MEM,0.102100327,L,0.742993993
2018/3/10,DAL,0.035317106,W,0.257006007
2018/3/10,ORL,0.040844066,L,0.205717088
2018/3/10,LAC,0.157700772,W,0.794282912
2018/3/10,WAS,0.130566944,L,0.552542477
2018/3/10,MIA,0.10573515,W,0.447457523
2018/3/10,SAS,0.128445327,L,0.288249195
2018/3/10,OKC,0.317159827,W,0.711750805
2018/3/11,CHI,0.053678378,W,0.540270486
2018/3/11,ATL,0.045676259,L,0.459729514
2018/3/11,IND,0.099519486,W,0.492357347
2018/3/11,BOS,0.102609083,L,0.507642653
2018/3/11,PHI,0.034617172,W,0.684064277
2018/3/11,BKN,0.015987973,L,0.315935723
2018/3/11,HOU,0.284088802,W,0.874663872
2018/3/11,DAL,0.040708884,L,0.125336128
2018/3/11,SAC,0.024156934,L,0.117665778
2018/3/11,DEN,0.181144336,W,0.882334222
2018/3/11,CLE,0.141474358,L,0.4261847
2018/3/11,LAL,0.190481148,W,0.5738153
2018/3/11,GSW,0.241643326,L,0.607068638
2018/3/11,MIN,0.156406105,W,0.392931362
2018/3/11,UTA,0.168148106,W,0.478799916
2018/3/11,NOR,0.183038476,L,0.521200084
2018/3/11,TOR,0.182602214,W,0.636355008
2018/3/11,NYK,0.104348013,L,0.363644992
2018/3/12,SAS,0.082894284,L,0.224898715
2018/3/12,HOU,0.285690679,W,0.775101285
2018/3/12,MIL,0.169329761,W,0.555352566
2018/3/12,MEM,0.135575215,L,0.444647434
2018/3/12,SAC,0.024156934,L,0.071137645
2018/3/12,OKC,0.315423238,W,0.928862355
2018/3/12,MIA,0.226265411,L,0.613220956
2018/3/12,POR,0.142713191,W,0.386779044
2018/3/13,OKC,0.187306543,W,0.83667657
2018/3/13,ATL,0.036563169,L,0.16332343
2018/3/13,TOR,0.183543712,W,0.894904481
2018/3/13,BKN,0.02155495,L,0.105095519
2018/3/13,LAC,0.175933597,W,0.675853211
2018/3/13,CHI,0.084379729,L,0.324146789
2018/3/13,DEN,0.174486924,L,0.483077115
2018/3/13,LAL,0.186711979,W,0.516922885
2018/3/13,CHA,0.185648954,L,0.503540232
2018/3/13,NOR,0.183038476,W,0.496459768
2018/3/13,DAL,0.041609261,W,0.262337979
2018/3/13,NYK,0.117000108,L,0.737662021
2018/3/13,IND,0.099519486,W,0.746818605
2018/3/13,PHI,0.033738423,L,0.253181395
2018/3/13,CLE,0.141494527,W,0.73514277
2018/3/13,PHX,0.050977647,L,0.26485723
2018/3/13,ORL,0.040844066,L,0.428834125
2018/3/13,SAS,0.054400374,W,0.571165875
2018/3/13,DET,0.139474806,L,0.393334837
2018/3/13,UTA,0.215120803,W,0.606665163
2018/3/13,MIN,0.248920827,W,0.643365222
2018/3/13,WAS,0.137983561,L,0.356634778
2018/3/14,WAS,0.130394465,W,0.513688204
2018/3/14,BOS,0.123445246,L,0.486311796
2018/3/14,LAL,0.126178595,L,0.350558286
2018/3/14,GSW,0.233757542,W,0.649441714
2018/3/14,MIL,0.169331145,L,0.671907731
2018/3/14,ORL,0.082684329,W,0.328092269
2018/3/14,MIA,0.226265411,L,0.946911988
2018/3/14,SAC,0.012685425,W,0.053088012
2018/3/15,CHA,0.196011441,W,0.842789507
2018/3/15,ATL,0.036563169,L,0.157210493
2018/3/15,DET,0.139062406,L,0.434289438
2018/3/15,DEN,0.181144336,W,0.565710562
2018/3/15,LAC,0.175704652,L,0.380693699
2018/3/15,HOU,0.285833462,W,0.619306301
2018/3/15,TOR,0.183735399,W,0.651087016
2018/3/15,IND,0.098462517,L,0.348912984
2018/3/15,CHI,0.056622659,W,0.347430639
2018/3/15,MEM,0.106352775,L,0.652569361
2018/3/15,PHI,0.034598716,W,0.249007056
2018/3/15,NYK,0.104348013,L,0.750992944
2018/3/15,CLE,0.135192599,L,0.48646917
2018/3/15,POR,0.142713191,W,0.51353083
2018/3/15,NOR,0.159869048,L,0.737872933
2018/3/15,SAS,0.056792983,W,0.262127067
2018/3/15,PHX,0.056456519,L,0.199631874
2018/3/15,UTA,0.22634661,W,0.800368126
2018/3/16,SAC,0.023018715,W,0.127672383
2018/3/16,GSW,0.157276461,L,0.872327617
2018/3/16,MIA,0.15722384,W,0.457131335
2018/3/16,LAL,0.186711979,L,0.542868665
2018/3/16,LAC,0.175704652,L,0.35775743
2018/3/16,OKC,0.315423238,W,0.64224257
2018/3/16,BOS,0.050696831,W,0.380089895
2018/3/16,ORL,0.082684329,L,0.619910105
2018/3/16,BKN,0.030959283,L,0.478658656
2018/3/16,PHI,0.033719967,W,0.521341344
2018/3/16,DAL,0.041609261,L,0.210871237
2018/3/16,TOR,0.155711445,W,0.789128763
2018/3/17,DAL,0.027484157,L,0.581178138
2018/3/17,BKN,0.019806261,W,0.418821862
2018/3/17,CLE,0.135335509,W,0.590758243
2018/3/17,CHI,0.093752296,L,0.409241757
2018/3/17,DEN,0.163247291,L,0.605516511
2018/3/17,MEM,0.106352775,W,0.394483489
2018/3/17,ATL,0.067622205,L,0.267077405
2018/3/17,MIL,0.185571079,W,0.732922595
2018/3/17,HOU,0.285686962,W,0.610178524
2018/3/17,NOR,0.182515295,L,0.389821476
2018/3/17,CHA,0.196011441,L,0.627259363
2018/3/17,NYK,0.116477224,W,0.372740637
2018/3/17,GSW,0.13880608,W,0.748738576
2018/3/17,PHX,0.046580495,L,0.251261424
2018/3/17,DET,0.139062406,L,0.492526187
2018/3/17,POR,0.143282797,W,0.507473813
2018/3/17,MIN,0.248920827,L,0.814228272
2018/3/17,SAS,0.056792983,W,0.185771728
2018/3/17,SAC,0.024427271,L,0.097407555
2018/3/17,UTA,0.22634661,W,0.902592445
2018/3/17,IND,0.078845596,L,0.363927339
2018/3/17,WAS,0.137806432,W,0.636072661
2018/3/18,POR,0.102671361,W,0.393395754
2018/3/18,LAC,0.158316104,L,0.606604246
2018/3/18,HOU,0.284377195,W,0.646027217
2018/3/18,MIN,0.155816635,L,0.353972783
2018/3/18,BOS,0.050696831,L,0.215460317
2018/3/18,NOR,0.184598613,W,0.784539683
2018/3/18,OKC,0.266938491,W,0.597213246
2018/3/18,TOR,0.180035003,L,0.402786754
2018/3/19,MEM,0.191184173,L,0.925421183
2018/3/19,BKN,0.015407352,W,0.074578817
2018/3/19,MIL,0.18203441,L,0.494653035
2018/3/19,CLE,0.185969822,W,0.505346965
2018/3/19,LAL,0.15060211,L,0.607549155
2018/3/19,IND,0.09728254,W,0.392450845
2018/3/19,DEN,0.163126813,L,0.610801404
2018/3/19,MIA,0.103943321,W,0.389198596
2018/3/19,CHI,0.067942037,L,0.394346843
2018/3/19,NYK,0.104348013,W,0.605653157
2018/3/19,CHA,0.195308051,L,0.871269419
2018/3/19,PHI,0.028856882,W,0.128730581
2018/3/19,DET,0.139062406,W,0.918136616
2018/3/19,SAC,0.012399156,L,0.081863384
2018/3/19,GSW,0.146155609,L,0.710690314
2018/3/19,SAS,0.059497411,W,0.289309686
2018/3/20,OKC,0.266938491,L,0.796130524
2018/3/20,BOS,0.068356392,W,0.203869476
2018/3/20,LAC,0.175933597,L,0.529378814
2018/3/20,MIN,0.156406105,W,0.470621186
2018/3/20,DAL,0.041609261,L,0.183942586
2018/3/20,NOR,0.184598613,W,0.816057414
2018/3/20,TOR,0.174359987,W,0.678326562
2018/3/20,ORL,0.082684329,L,0.321673438
2018/3/20,DET,0.131969258,W,0.757040391
2018/3/20,PHX,0.042353354,L,0.242959609
2018/3/20,HOU,0.284088802,W,0.665622013
2018/3/20,POR,0.142713191,L,0.334377987
2018/3/20,ATL,0.067622205,W,0.223692571
2018/3/20,UTA,0.234677531,L,0.776307429
2018/3/21,CHA,0.195308051,W,0.924577757
2018/3/21,BKN,0.015932215,L,0.075422243
2018/3/21,DEN,0.163522357,W,0.63559451
2018/3/21,CHI,0.093752296,L,0.36440549
2018/3/21,TOR,0.180791253,L,0.501238961
2018/3/21,CLE,0.179897494,W,0.498761039
2018/3/21,NYK,0.094527024,L,0.558671441
2018/3/21,MIA,0.074672647,W,0.441328559
2018/3/21,LAC,0.175704652,W,0.484842179
2018/3/21,MIL,0.186690905,L,0.515157821
2018/3/21,IND,0.094054429,L,0.337532396
2018/3/21,NOR,0.184598613,W,0.662467604
2018/3/21,MEM,0.191184173,L,0.817605724
2018/3/21,PHI,0.042650018,W,0.182394276
2018/3/21,WAS,0.097773056,L,0.621687328
2018/3/21,SAS,0.059497411,W,0.378312672
2018/3/22,MEM,0.149913762,L,0.602203617
2018/3/22,CHA,0.09902822,W,0.397796383
2018/3/22,UTA,0.207511928,W,0.816798747
2018/3/22,DAL,0.046543222,L,0.183201253
2018/3/22,DET,0.131969258,L,0.31630483
2018/3/22,HOU,0.285252503,W,0.68369517
2018/3/22,LAL,0.15060211,L,0.449289334
2018/3/22,NOR,0.184598613,W,0.550710666
2018/3/22,PHI,0.02948704,W,0.261127644
2018/3/22,ORL,0.083434899,L,0.738872356
2018/3/22,ATL,0.067622205,L,0.964288146
2018/3/22,SAC,0.002504349,W,0.035711854
2018/3/23,MIL,0.044507856,W,0.490482868
2018/3/23,CHI,0.046235081,L,0.509517132
2018/3/23,PHX,0.048065612,L,0.195069508
2018/3/23,CLE,0.198336876,W,0.804930492
2018/3/23,ATL,0.067622205,L,0.290328532
2018/3/23,GSW,0.16529395,W,0.709671468
2018/3/23,LAC,0.175704652,L,0.640573485
2018/3/23,IND,0.098588081,W,0.359426515
2018/3/23,MIN,0.248920827,W,0.70462152
2018/3/23,NYK,0.104348013,L,0.29537848
2018/3/23,MIA,0.163568188,L,0.341484584
2018/3/23,OKC,0.315423238,W,0.658515416
2018/3/23,BOS,0.050696831,W,0.26081543
2018/3/23,POR,0.143681358,L,0.73918457
2018/3/23,UTA,0.207511928,L,0.785123241
2018/3/23,SAS,0.056792983,W,0.214876759
2018/3/23,BKN,0.023359262,L,0.107824079
2018/3/23,TOR,0.193283089,W,0.892175921
2018/3/23,DEN,0.163126813,W,0.542220865
2018/3/23,WAS,0.137722571,L,0.457779135
2018/3/24,CHA,0.200563483,W,0.811647273
2018/3/24,DAL,0.046543222,L,0.188352727
2018/3/24,CHI,0.068628321,L,0.299089262
2018/3/24,DET,0.160829335,W,0.700910738
2018/3/24,NOR,0.16175934,L,0.361513763
2018/3/24,HOU,0.285690679,W,0.638486237
2018/3/24,LAL,0.152862717,W,0.642388557
2018/3/24,MEM,0.085097183,L,0.357611443
2018/3/24,PHX,0.048065612,L,0.36656895
2018/3/24,ORL,0.083057365,W,0.63343105
2018/3/24,MIN,0.247982683,L,0.895763158
2018/3/24,PHI,0.028856882,W,0.104236842
2018/3/25,CLE,0.187477889,W,0.921674419
2018/3/25,BKN,0.015932215,L,0.078325581
2018/3/25,UTA,0.207511928,W,0.621492718
2018/3/25,GSW,0.126380847,L,0.378507282
2018/3/25,ATL,0.067622205,L,0.190121762
2018/3/25,HOU,0.288056201,W,0.809878238
2018/3/25,MIA,0.142573565,L,0.59337529
2018/3/25,IND,0.097701969,W,0.40662471
2018/3/25,SAS,0.131015423,L,0.433080911
2018/3/25,MIL,0.171504083,W,0.566919089
2018/3/25,POR,0.102101755,W,0.244540463
2018/3/25,OKC,0.315423238,L,0.755459537
2018/3/25,BOS,0.049941082,W,0.822332115
2018/3/25,SAC,0.010789955,L,0.177667885
2018/3/25,LAC,0.176995138,W,0.476267663
2018/3/25,TOR,0.194634413,L,0.523732337
2018/3/25,NYK,0.078837588,W,0.363903829
2018/3/25,WAS,0.137806432,L,0.636096171
2018/3/26,NYK,0.074939501,L,0.352146656
2018/3/26,CHA,0.137868145,W,0.647853344
2018/3/26,LAL,0.052455079,L,0.24580342
2018/3/26,DET,0.160947481,W,0.75419658
2018/3/26,MEM,0.12932673,W,0.344785438
2018/3/26,MIN,0.245766635,L,0.655214562
2018/3/26,DEN,0.151607712,L,0.832139595
2018/3/26,PHI,0.030582527,W,0.167860405
2018/3/26,BOS,0.05102336,W,0.509148028
2018/3/26,PHX,0.049189854,L,0.490851972
2018/3/27,IND,0.099519486,W,0.439618592
2018/3/27,GSW,0.126857396,L,0.560381408
2018/3/27,CHI,0.076392224,L,0.380149269
2018/3/27,HOU,0.124561007,W,0.619850731
2018/3/27,MIL,0.180028069,L,0.529903321
2018/3/27,LAC,0.159709505,W,0.470096679
2018/3/27,CLE,0.188892263,L,0.606975697
2018/3/27,MIA,0.122310086,W,0.393024303
2018/3/27,POR,0.100268523,W,0.351983469
2018/3/27,NOR,0.184598613,L,0.648016531
2018/3/27,DAL,0.040385915,W,0.788122847
2018/3/27,SAC,0.010857257,L,0.211877153
2018/3/27,DEN,0.151282894,L,0.438531767
2018/3/27,TOR,0.193693013,W,0.561468233
2018/3/27,SAS,0.128445327,L,0.482420577
2018/3/27,WAS,0.137806432,W,0.517579423
2018/3/28,CLE,0.162605967,W,0.542367171
2018/3/28,CHA,0.137201941,L,0.457632829
2018/3/28,DAL,0.041356588,L,0.406007229
2018/3/28,LAL,0.060505116,W,0.593992771
2018/3/28,POR,0.018539205,L,0.144102063
2018/3/28,MEM,0.11011409,W,0.855897937
2018/3/28,ATL,0.067622205,L,0.215528396
2018/3/28,MIN,0.246128589,W,0.784471604
2018/3/28,BKN,0.023359262,W,0.219507633
2018/3/28,ORL,0.083057365,L,0.780492367
2018/3/28,NYK,0.078369765,L,0.780402343
